Date,Region,Country,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Snow Depth (cm)
2025-08-18,Davos,Switzerland,1560,7,6.7,0,17
2025-08-18,Interlaken,Switzerland,568,6,20.9,0,0
2025-08-17,Garmisch-Partenkirchen,Germany,750,5,17.8,9.9,0
2025-08-17,Oberstdorf,Germany,813,6,15.7,15.9,0
2025-08-17,Berchtesgaden,Germany,518,6,19.2,0,0
2025-08-17,Feldberg,Germany,1493,4,24.9,9.6,0
2025-08-17,Innsbruck,Austria,574,4,20.5,0,0
2025-08-17,St. Anton am Arlberg,Austria,1304,5,16.1,0,0
2025-08-17,Kitzbühel,Austria,762,5,19.8,0,0
2025-08-17,Salzburg,Austria,424,5,30.9,0,0
2025-08-17,Bad Gastein,Austria,1002,6,17.2,0,0
2025-08-17,Zermatt,Switzerland,1620,6,12.5,0,14
2025-08-17,St. Moritz,Switzerland,1856,4,5.3,0.3,23
2025-08-17,Verbier,Switzerland,1500,6,18.7,0,0
2025-08-17,Davos,Switzerland,1560,6,7.8,0,10
2025-08-17,Interlaken,Switzerland,568,3,27.1,21.8,0
2025-08-16,Garmisch-Partenkirchen,Germany,750,3,23.6,18.8,0
2025-08-16,Oberstdorf,Germany,813,4,24,15,0
2025-08-16,Berchtesgaden,Germany,518,3,27.9,0,0
2025-08-16,Feldberg,Germany,1493,7,20.9,0,0
2025-08-16,Innsbruck,Austria,574,6,24.7,0,0
2025-08-16,St. Anton am Arlberg,Austria,1304,6,15.1,23.7,0
2025-08-16,Kitzbühel,Austria,762,5,24.4,0,0
2025-08-16,Salzburg,Austria,424,6,21.9,0,0
2025-08-16,Bad Gastein,Austria,1002,4,21.7,0,0
2025-08-16,Zermatt,Switzerland,1620,6,10.8,0,20
2025-08-16,St. Moritz,Switzerland,1856,7,14.2,0,13
2025-08-16,Verbier,Switzerland,1500,5,10.9,0,0
2025-08-16,Davos,Switzerland,1560,7,10.9,0,4
2025-08-16,Interlaken,Switzerland,568,5,12,0,0
2025-08-15,Garmisch-Partenkirchen,Germany,750,3,18.6,0,0
2025-08-15,Oberstdorf,Germany,813,4,18.7,21.7,0
2025-08-15,Berchtesgaden,Germany,518,5,19.4,0,0
2025-08-15,Feldberg,Germany,1493,4,18.4,20.8,0
2025-08-15,Innsbruck,Austria,574,5,16.9,20,0
2025-08-15,St. Anton am Arlberg,Austria,1304,4,16.6,14.7,0
2025-08-15,Kitzbühel,Austria,762,6,25.9,15.2,0
2025-08-15,Salzburg,Austria,424,6,24.8,8.5,0
2025-08-15,Bad Gastein,Austria,1002,5,12.5,0,0
2025-08-15,Zermatt,Switzerland,1620,5,8.6,0,11
2025-08-15,St. Moritz,Switzerland,1856,7,1.9,8.6,20
2025-08-15,Verbier,Switzerland,1500,7,10.4,0,0
2025-08-15,Davos,Switzerland,1560,7,16.6,0,17
2025-08-15,Interlaken,Switzerland,568,4,19.5,0,0
2025-08-14,Garmisch-Partenkirchen,Germany,750,7,25.9,7,0
2025-08-14,Oberstdorf,Germany,813,3,18.5,0,0
2025-08-14,Berchtesgaden,Germany,518,5,21.5,0,0
2025-08-14,Feldberg,Germany,1493,4,21.2,0,0
2025-08-14,Innsbruck,Austria,574,3,15.5,4.2,0
2025-08-14,St. Anton am Arlberg,Austria,1304,5,6.3,16.5,0
2025-08-14,Kitzbühel,Austria,762,4,24.7,0,0
2025-08-14,Salzburg,Austria,424,4,20.9,0,0
2025-08-14,Bad Gastein,Austria,1002,4,10.5,0,0
2025-08-14,Zermatt,Switzerland,1620,4,8.3,11.6,18
2025-08-14,St. Moritz,Switzerland,1856,7,3.6,13.5,6
2025-08-14,Verbier,Switzerland,1500,5,11.1,0,0
2025-08-14,Davos,Switzerland,1560,6,17.4,0,17
2025-08-14,Interlaken,Switzerland,568,3,27,23.5,0
2025-08-13,Garmisch-Partenkirchen,Germany,750,3,20.6,0,0
2025-08-13,Oberstdorf,Germany,813,3,8.4,0,0
2025-08-13,Berchtesgaden,Germany,518,3,19.7,0,0
2025-08-13,Feldberg,Germany,1493,4,22.6,0,0
2025-08-13,Innsbruck,Austria,574,4,11.8,0,0
2025-08-13,St. Anton am Arlberg,Austria,1304,5,24,12.2,0
2025-08-13,Kitzbühel,Austria,762,6,20.2,13.9,0
2025-08-13,Salzburg,Austria,424,6,15.3,0,0
2025-08-13,Bad Gastein,Austria,1002,6,22.4,0,0
2025-08-13,Zermatt,Switzerland,1620,7,16.1,11.1,5
2025-08-13,St. Moritz,Switzerland,1856,4,13.9,17.5,18
2025-08-13,Verbier,Switzerland,1500,6,10.9,0,0
2025-08-13,Davos,Switzerland,1560,7,13.9,0,14
2025-08-13,Interlaken,Switzerland,568,4,18.3,0,0
2025-08-12,Garmisch-Partenkirchen,Germany,750,4,14.3,0,0
2025-08-12,Oberstdorf,Germany,813,5,19.7,23.7,0
2025-08-12,Berchtesgaden,Germany,518,5,14.9,10.2,0
2025-08-12,Feldberg,Germany,1493,6,11.7,2.9,0
2025-08-12,Innsbruck,Austria,574,6,18.5,0,0
2025-08-12,St. Anton am Arlberg,Austria,1304,7,5.2,0,0
2025-08-12,Kitzbühel,Austria,762,6,24.5,0,0
2025-08-12,Salzburg,Austria,424,3,11,9.2,0
2025-08-12,Bad Gastein,Austria,1002,5,11.1,0,0
2025-08-12,Zermatt,Switzerland,1620,7,6.9,0,3
2025-08-12,St. Moritz,Switzerland,1856,6,22.4,0,22
2025-08-12,Verbier,Switzerland,1500,4,5.9,4.8,0
2025-08-12,Davos,Switzerland,1560,4,18.9,0,10
2025-08-12,Interlaken,Switzerland,568,4,22,0,0
2025-08-11,Garmisch-Partenkirchen,Germany,750,5,23.5,15,0
2025-08-11,Oberstdorf,Germany,813,3,13.6,0,0
2025-08-11,Berchtesgaden,Germany,518,4,23.5,0,0
2025-08-11,Feldberg,Germany,1493,5,7.4,0,0
2025-08-11,Innsbruck,Austria,574,3,14.3,6.5,0
2025-08-11,St. Anton am Arlberg,Austria,1304,5,25.8,18.6,0
2025-08-11,Kitzbühel,Austria,762,5,17.2,0,0
2025-08-11,Salzburg,Austria,424,4,30.4,0,0
2025-08-11,Bad Gastein,Austria,1002,4,17.3,0,0
2025-08-11,Zermatt,Switzerland,1620,7,5.6,11.8,7
2025-08-11,St. Moritz,Switzerland,1856,6,8.5,0,21
2025-08-11,Verbier,Switzerland,1500,7,18.9,0,0
2025-08-11,Davos,Switzerland,1560,5,17,5.1,18
2025-08-11,Interlaken,Switzerland,568,3,21.9,0,0
2025-08-10,Garmisch-Partenkirchen,Germany,750,6,15.8,0,0
2025-08-10,Oberstdorf,Germany,813,6,5.6,0,0
2025-08-10,Berchtesgaden,Germany,518,3,19.5,0,0
2025-08-10,Feldberg,Germany,1493,4,14,19.5,0
2025-08-10,Innsbruck,Austria,574,3,17.4,0,0
2025-08-10,St. Anton am Arlberg,Austria,1304,5,18.3,0,0
2025-08-10,Kitzbühel,Austria,762,7,19.5,0,0
2025-08-10,Salzburg,Austria,424,5,21.1,7.8,0
2025-08-10,Bad Gastein,Austria,1002,5,13.9,2.9,0
2025-08-10,Zermatt,Switzerland,1620,6,17.5,0,21
2025-08-10,St. Moritz,Switzerland,1856,5,19.6,18.8,5
2025-08-10,Verbier,Switzerland,1500,7,11.9,13.1,0
2025-08-10,Davos,Switzerland,1560,6,15.8,0,9
2025-08-10,Interlaken,Switzerland,568,5,22.8,17.5,0
2025-08-09,Garmisch-Partenkirchen,Germany,750,3,12.6,0,0
2025-08-09,Oberstdorf,Germany,813,6,20.6,24.5,0
2025-08-09,Berchtesgaden,Germany,518,3,21.5,0,0
2025-08-09,Feldberg,Germany,1493,5,16.1,0.1,0
2025-08-09,Innsbruck,Austria,574,5,20.9,0,0
2025-08-09,St. Anton am Arlberg,Austria,1304,7,23.1,0,0
2025-08-09,Kitzbühel,Austria,762,4,19.9,13.4,0
2025-08-09,Salzburg,Austria,424,5,23.7,14.2,0
2025-08-09,Bad Gastein,Austria,1002,4,17.9,0,0
2025-08-09,Zermatt,Switzerland,1620,5,20.4,0,12
2025-08-09,St. Moritz,Switzerland,1856,6,14,0,14
2025-08-09,Verbier,Switzerland,1500,7,15.8,0,0
2025-08-09,Davos,Switzerland,1560,7,7.2,10.1,1
2025-08-09,Interlaken,Switzerland,568,5,20.1,0,0
2025-08-08,Garmisch-Partenkirchen,Germany,750,3,14.6,20.4,0
2025-08-08,Oberstdorf,Germany,813,3,26.3,0,0
2025-08-08,Berchtesgaden,Germany,518,4,17,0,0
2025-08-08,Feldberg,Germany,1493,7,15.9,0,0
2025-08-08,Innsbruck,Austria,574,5,22.7,0,0
2025-08-08,St. Anton am Arlberg,Austria,1304,7,14.3,0,0
2025-08-08,Kitzbühel,Austria,762,4,21.1,0,0
2025-08-08,Salzburg,Austria,424,5,24.4,0,0
2025-08-08,Bad Gastein,Austria,1002,3,16.2,0,0
2025-08-08,Zermatt,Switzerland,1620,6,8,0,10
2025-08-08,St. Moritz,Switzerland,1856,7,6.4,11.2,10
2025-08-08,Verbier,Switzerland,1500,4,9.2,14.6,0
2025-08-08,Davos,Switzerland,1560,5,21.3,17.9,12
2025-08-08,Interlaken,Switzerland,568,3,21.9,0,0
2025-08-07,Garmisch-Partenkirchen,Germany,750,4,22.4,0,0
2025-08-07,Oberstdorf,Germany,813,6,26.1,0,0
2025-08-07,Berchtesgaden,Germany,518,6,8,0,0
2025-08-07,Feldberg,Germany,1493,7,8.3,0,0
2025-08-07,Innsbruck,Austria,574,6,10.1,0,0
2025-08-07,St. Anton am Arlberg,Austria,1304,4,5.2,0,0
2025-08-07,Kitzbühel,Austria,762,4,21.4,7.7,0
2025-08-07,Salzburg,Austria,424,6,18.5,0,0
2025-08-07,Bad Gastein,Austria,1002,4,12.4,6.2,0
2025-08-07,Zermatt,Switzerland,1620,6,9.1,7.1,8
2025-08-07,St. Moritz,Switzerland,1856,4,20.7,0,15
2025-08-07,Verbier,Switzerland,1500,5,16.4,0,0
2025-08-07,Davos,Switzerland,1560,4,5.5,4.2,15
2025-08-07,Interlaken,Switzerland,568,6,23.1,0,0
2025-08-06,Garmisch-Partenkirchen,Germany,750,6,26.4,0,0
2025-08-06,Oberstdorf,Germany,813,6,18.7,0,0
2025-08-06,Berchtesgaden,Germany,518,4,12.9,0,0
2025-08-06,Feldberg,Germany,1493,7,19.5,0,0
2025-08-06,Innsbruck,Austria,574,6,20.1,0,0
2025-08-06,St. Anton am Arlberg,Austria,1304,4,18.6,23.2,0
2025-08-06,Kitzbühel,Austria,762,6,10.5,0,0
2025-08-06,Salzburg,Austria,424,4,23.4,0,0
2025-08-06,Bad Gastein,Austria,1002,4,14.4,22.3,0
2025-08-06,Zermatt,Switzerland,1620,6,9.5,0,15
2025-08-06,St. Moritz,Switzerland,1856,7,11.8,17.5,18
2025-08-06,Verbier,Switzerland,1500,6,16.1,8.9,0
2025-08-06,Davos,Switzerland,1560,6,18.6,0,19
2025-08-06,Interlaken,Switzerland,568,4,23.4,0,0
2025-08-05,Garmisch-Partenkirchen,Germany,750,7,15.9,4,0
2025-08-05,Oberstdorf,Germany,813,4,5.5,0,0
2025-08-05,Berchtesgaden,Germany,518,3,21.5,0,0
2025-08-05,Feldberg,Germany,1493,4,15.9,0,0
2025-08-05,Innsbruck,Austria,574,6,13.7,0,0
2025-08-05,St. Anton am Arlberg,Austria,1304,5,14.6,5.4,0
2025-08-05,Kitzbühel,Austria,762,3,12.6,0,0
2025-08-05,Salzburg,Austria,424,5,28.2,0,0
2025-08-05,Bad Gastein,Austria,1002,4,13.6,0,0
2025-08-05,Zermatt,Switzerland,1620,7,11.9,0,13
2025-08-05,St. Moritz,Switzerland,1856,6,12,0,19
2025-08-05,Verbier,Switzerland,1500,5,18.2,0,0
2025-08-05,Davos,Switzerland,1560,8,14.9,0,15
2025-08-05,Interlaken,Switzerland,568,3,17.6,0,0
2025-08-04,Garmisch-Partenkirchen,Germany,750,4,21.2,12.4,0
2025-08-04,Oberstdorf,Germany,813,6,11.8,0,0
2025-08-04,Berchtesgaden,Germany,518,6,24,0,0
2025-08-04,Feldberg,Germany,1493,4,21.7,0,0
2025-08-04,Innsbruck,Austria,574,5,14.6,8,0
2025-08-04,St. Anton am Arlberg,Austria,1304,5,8.1,0,0
2025-08-04,Kitzbühel,Austria,762,5,12.9,17.4,0
2025-08-04,Salzburg,Austria,424,6,21.7,13.6,0
2025-08-04,Bad Gastein,Austria,1002,6,18.3,0,0
2025-08-04,Zermatt,Switzerland,1620,7,6.7,0,5
2025-08-04,St. Moritz,Switzerland,1856,7,20.5,11.8,13
2025-08-04,Verbier,Switzerland,1500,7,9.2,0,0
2025-08-04,Davos,Switzerland,1560,4,6.2,0,15
2025-08-04,Interlaken,Switzerland,568,3,18.4,0,0
2025-08-03,Garmisch-Partenkirchen,Germany,750,6,15.1,0,0
2025-08-03,Oberstdorf,Germany,813,6,16,12.4,0
2025-08-03,Berchtesgaden,Germany,518,4,24,2.1,0
2025-08-03,Feldberg,Germany,1493,7,15.7,0,0
2025-08-03,Innsbruck,Austria,574,3,21.7,0,0
2025-08-03,St. Anton am Arlberg,Austria,1304,5,15.4,0,0
2025-08-03,Kitzbühel,Austria,762,4,22,0,0
2025-08-03,Salzburg,Austria,424,6,27.8,0,0
2025-08-03,Bad Gastein,Austria,1002,7,23,1.5,0
2025-08-03,Zermatt,Switzerland,1620,6,22.7,0,10
2025-08-03,St. Moritz,Switzerland,1856,7,21,22.9,7
2025-08-03,Verbier,Switzerland,1500,7,7.7,0,0
2025-08-03,Davos,Switzerland,1560,6,12.1,0,3
2025-08-03,Interlaken,Switzerland,568,4,14.1,0,0
2025-08-02,Garmisch-Partenkirchen,Germany,750,5,19.3,0,0
2025-08-02,Oberstdorf,Germany,813,3,16.1,0,0
2025-08-02,Berchtesgaden,Germany,518,4,19.9,0,0
2025-08-02,Feldberg,Germany,1493,5,11.4,0,0
2025-08-02,Innsbruck,Austria,574,6,17.1,0,0
2025-08-02,St. Anton am Arlberg,Austria,1304,4,12.2,0,0
2025-08-02,Kitzbühel,Austria,762,5,19.2,0,0
2025-08-02,Salzburg,Austria,424,4,19.6,16.8,0
2025-08-02,Bad Gastein,Austria,1002,5,15.7,0,0
2025-08-02,Zermatt,Switzerland,1620,4,9.9,0,13
2025-08-02,St. Moritz,Switzerland,1856,6,13,0,16
2025-08-02,Verbier,Switzerland,1500,5,8.7,0,0
2025-08-02,Davos,Switzerland,1560,7,16.2,6.5,18
2025-08-02,Interlaken,Switzerland,568,3,20.7,0,0
2025-08-01,Garmisch-Partenkirchen,Germany,750,5,16.4,0,0
2025-08-01,Oberstdorf,Germany,813,6,18.3,7.5,0
2025-08-01,Berchtesgaden,Germany,518,4,17.9,19,0
2025-08-01,Feldberg,Germany,1493,6,21,16.8,0
2025-08-01,Innsbruck,Austria,574,5,28.2,0,0
2025-08-01,St. Anton am Arlberg,Austria,1304,5,17.7,12.2,0
2025-08-01,Kitzbühel,Austria,762,5,24.7,12.5,0
2025-08-01,Salzburg,Austria,424,5,10.3,0,0
2025-08-01,Bad Gastein,Austria,1002,6,15.3,0,0
2025-08-01,Zermatt,Switzerland,1620,7,15.8,13.9,19
2025-08-01,St. Moritz,Switzerland,1856,7,16,0,23
2025-08-01,Verbier,Switzerland,1500,4,8,0,0
2025-08-01,Davos,Switzerland,1560,5,21.7,0,8
2025-08-01,Interlaken,Switzerland,568,4,10.6,0,0
2025-07-31,Garmisch-Partenkirchen,Germany,750,4,10.1,0,0
2025-07-31,Oberstdorf,Germany,813,3,10.5,0,0
2025-07-31,Berchtesgaden,Germany,518,4,15.1,0,0
2025-07-31,Feldberg,Germany,1493,5,22.5,0,0
2025-07-31,Innsbruck,Austria,574,4,20.6,0,0
2025-07-31,St. Anton am Arlberg,Austria,1304,7,15.7,0,0
2025-07-31,Kitzbühel,Austria,762,5,10.1,0,0
2025-07-31,Salzburg,Austria,424,3,24,5.6,0
2025-07-31,Bad Gastein,Austria,1002,7,21.5,6,0
2025-07-31,Zermatt,Switzerland,1620,6,14.2,0,5
2025-07-31,St. Moritz,Switzerland,1856,7,7.9,0,20
2025-07-31,Verbier,Switzerland,1500,6,13.8,0,0
2025-07-31,Davos,Switzerland,1560,6,15.7,0,3
2025-07-31,Interlaken,Switzerland,568,4,23.3,0,0
2025-07-30,Garmisch-Partenkirchen,Germany,750,6,23.9,0,0
2025-07-30,Oberstdorf,Germany,813,5,22.8,0,0
2025-07-30,Berchtesgaden,Germany,518,6,25.6,0,0
2025-07-30,Feldberg,Germany,1493,7,15.5,8,0
2025-07-30,Innsbruck,Austria,574,6,18.5,0,0
2025-07-30,St. Anton am Arlberg,Austria,1304,7,11.9,23.1,0
2025-07-30,Kitzbühel,Austria,762,6,14.4,19.1,0
2025-07-30,Salzburg,Austria,424,5,12.4,1.8,0
2025-07-30,Bad Gastein,Austria,1002,3,5.2,23.8,0
2025-07-30,Zermatt,Switzerland,1620,4,10.5,0,14
2025-07-30,St. Moritz,Switzerland,1856,6,20.5,0,16
2025-07-30,Verbier,Switzerland,1500,6,17.3,15.1,0
2025-07-30,Davos,Switzerland,1560,6,12.6,0,7
2025-07-30,Interlaken,Switzerland,568,5,17.8,0,0
2025-07-29,Garmisch-Partenkirchen,Germany,750,6,18.1,0,0
2025-07-29,Oberstdorf,Germany,813,4,14.1,15.6,0
2025-07-29,Berchtesgaden,Germany,518,5,16.9,0,0
2025-07-29,Feldberg,Germany,1493,7,11.9,21.3,0
2025-07-29,Innsbruck,Austria,574,6,18.3,0,0
2025-07-29,St. Anton am Arlberg,Austria,1304,5,12.2,0,0
2025-07-29,Kitzbühel,Austria,762,6,11.1,0,0
2025-07-29,Salzburg,Austria,424,3,21.5,13.1,0
2025-07-29,Bad Gastein,Austria,1002,6,14.3,0,0
2025-07-29,Zermatt,Switzerland,1620,6,16.8,0,20
2025-07-29,St. Moritz,Switzerland,1856,4,3,0,21
2025-07-29,Verbier,Switzerland,1500,6,19.9,0,0
2025-07-29,Davos,Switzerland,1560,6,4.9,0,11
2025-07-29,Interlaken,Switzerland,568,5,8.3,0,0
2025-07-28,Garmisch-Partenkirchen,Germany,750,7,24.4,12.3,0
2025-07-28,Oberstdorf,Germany,813,3,18.4,24.8,0
2025-07-28,Berchtesgaden,Germany,518,6,22.9,0,0
2025-07-28,Feldberg,Germany,1493,6,15,22.6,0
2025-07-28,Innsbruck,Austria,574,6,28.4,0,0
2025-07-28,St. Anton am Arlberg,Austria,1304,6,18.8,0,0
2025-07-28,Kitzbühel,Austria,762,5,28,0,0
2025-07-28,Salzburg,Austria,424,5,20.2,15.6,0
2025-07-28,Bad Gastein,Austria,1002,6,15.2,1.8,0
2025-07-28,Zermatt,Switzerland,1620,4,5,0,12
2025-07-28,St. Moritz,Switzerland,1856,4,5.6,0,23
2025-07-28,Verbier,Switzerland,1500,7,9.7,18.1,0
2025-07-28,Davos,Switzerland,1560,4,14.4,19.7,19
2025-07-28,Interlaken,Switzerland,568,6,16.8,0,0
2025-07-27,Garmisch-Partenkirchen,Germany,750,3,23.1,0,0
2025-07-27,Oberstdorf,Germany,813,4,22.8,0,0
2025-07-27,Berchtesgaden,Germany,518,3,16.4,0,0
2025-07-27,Feldberg,Germany,1493,6,20.5,0,0
2025-07-27,Innsbruck,Austria,574,4,22.3,0,0
2025-07-27,St. Anton am Arlberg,Austria,1304,4,7.4,0,0
2025-07-27,Kitzbühel,Austria,762,4,16.4,18.6,0
2025-07-27,Salzburg,Austria,424,3,23.1,0,0
2025-07-27,Bad Gastein,Austria,1002,4,20.7,14.8,0
2025-07-27,Zermatt,Switzerland,1620,6,15.5,0,13
2025-07-27,St. Moritz,Switzerland,1856,4,17.6,0,12
2025-07-27,Verbier,Switzerland,1500,7,12.6,0,0
2025-07-27,Davos,Switzerland,1560,4,8.4,16.4,4
2025-07-27,Interlaken,Switzerland,568,6,27.3,0,0
2025-07-26,Garmisch-Partenkirchen,Germany,750,4,23.8,0,0
2025-07-26,Oberstdorf,Germany,813,6,17.5,0,0
2025-07-26,Berchtesgaden,Germany,518,5,13,0,0
2025-07-26,Feldberg,Germany,1493,7,20.1,2.4,0
2025-07-26,Innsbruck,Austria,574,5,10.8,0,0
2025-07-26,St. Anton am Arlberg,Austria,1304,6,12.9,0,0
2025-07-26,Kitzbühel,Austria,762,3,20.8,0,0
2025-07-26,Salzburg,Austria,424,3,18.7,6.3,0
2025-07-26,Bad Gastein,Austria,1002,6,12.1,14.4,0
2025-07-26,Zermatt,Switzerland,1620,5,23.3,10.1,16
2025-07-26,St. Moritz,Switzerland,1856,8,11.9,6.7,13
2025-07-26,Verbier,Switzerland,1500,4,15.7,0,0
2025-07-26,Davos,Switzerland,1560,7,14.5,0,17
2025-07-26,Interlaken,Switzerland,568,3,22.3,0,0
2025-07-25,Garmisch-Partenkirchen,Germany,750,5,14.2,24.9,0
2025-07-25,Oberstdorf,Germany,813,4,25.4,0,0
2025-07-25,Berchtesgaden,Germany,518,5,28.6,0,0
2025-07-25,Feldberg,Germany,1493,7,12.2,0,0
2025-07-25,Innsbruck,Austria,574,4,14.7,0,0
2025-07-25,St. Anton am Arlberg,Austria,1304,6,6,16,0
2025-07-25,Kitzbühel,Austria,762,7,11.4,0,0
2025-07-25,Salzburg,Austria,424,5,15.2,0,0
2025-07-25,Bad Gastein,Austria,1002,4,16.9,23.4,0
2025-07-25,Zermatt,Switzerland,1620,7,14.6,0,16
2025-07-25,St. Moritz,Switzerland,1856,8,15.5,5.6,20
2025-07-25,Verbier,Switzerland,1500,7,13.5,0,0
2025-07-25,Davos,Switzerland,1560,7,11.9,4.1,11
2025-07-25,Interlaken,Switzerland,568,6,19.1,0,0
2025-07-24,Garmisch-Partenkirchen,Germany,750,6,17.3,0,0
2025-07-24,Oberstdorf,Germany,813,6,23.5,0,0
2025-07-24,Berchtesgaden,Germany,518,5,26.6,3.2,0
2025-07-24,Feldberg,Germany,1493,5,7.4,24.5,0
2025-07-24,Innsbruck,Austria,574,3,13.7,0,0
2025-07-24,St. Anton am Arlberg,Austria,1304,4,8.1,16.6,0
2025-07-24,Kitzbühel,Austria,762,4,18.9,3.7,0
2025-07-24,Salzburg,Austria,424,6,18.6,0,0
2025-07-24,Bad Gastein,Austria,1002,6,17.6,0,0
2025-07-24,Zermatt,Switzerland,1620,5,23.3,0,13
2025-07-24,St. Moritz,Switzerland,1856,5,8.3,21,9
2025-07-24,Verbier,Switzerland,1500,5,17.6,0,0
2025-07-24,Davos,Switzerland,1560,7,19.8,0,10
2025-07-24,Interlaken,Switzerland,568,7,24.7,22.4,0
2025-07-23,Garmisch-Partenkirchen,Germany,750,6,15.4,16.8,0
2025-07-23,Oberstdorf,Germany,813,5,16.2,0,0
2025-07-23,Berchtesgaden,Germany,518,5,14.6,0,0
2025-07-23,Feldberg,Germany,1493,5,17.2,9.9,0
2025-07-23,Innsbruck,Austria,574,5,12.2,0,0
2025-07-23,St. Anton am Arlberg,Austria,1304,5,7.9,0,0
2025-07-23,Kitzbühel,Austria,762,5,20.3,21.8,0
2025-07-23,Salzburg,Austria,424,4,18.1,0,0
2025-07-23,Bad Gastein,Austria,1002,6,21.5,0,0
2025-07-23,Zermatt,Switzerland,1620,6,17.9,0,4
2025-07-23,St. Moritz,Switzerland,1856,6,21.6,0,22
2025-07-23,Verbier,Switzerland,1500,6,16.2,6.1,0
2025-07-23,Davos,Switzerland,1560,5,17,22.6,5
2025-07-23,Interlaken,Switzerland,568,5,24.8,0,0
2025-07-22,Garmisch-Partenkirchen,Germany,750,5,18.8,0,0
2025-07-22,Oberstdorf,Germany,813,6,13,23.6,0
2025-07-22,Berchtesgaden,Germany,518,3,19.9,0,0
2025-07-22,Feldberg,Germany,1493,5,12.4,9.8,0
2025-07-22,Innsbruck,Austria,574,3,15.4,0,0
2025-07-22,St. Anton am Arlberg,Austria,1304,4,21.8,17.8,0
2025-07-22,Kitzbühel,Austria,762,6,18.3,18.9,0
2025-07-22,Salzburg,Austria,424,3,14.6,0,0
2025-07-22,Bad Gastein,Austria,1002,4,20.3,0,0
2025-07-22,Zermatt,Switzerland,1620,6,6.9,0,9
2025-07-22,St. Moritz,Switzerland,1856,6,4,4.1,12
2025-07-22,Verbier,Switzerland,1500,7,11.6,0,0
2025-07-22,Davos,Switzerland,1560,5,16,0,20
2025-07-22,Interlaken,Switzerland,568,4,16.2,0,0
2025-07-21,Garmisch-Partenkirchen,Germany,750,4,15.5,0,0
2025-07-21,Oberstdorf,Germany,813,4,23.1,0,0
2025-07-21,Berchtesgaden,Germany,518,5,18.1,14,0
2025-07-21,Feldberg,Germany,1493,4,10.5,5.3,0
2025-07-21,Innsbruck,Austria,574,3,21.3,0,0
2025-07-21,St. Anton am Arlberg,Austria,1304,4,15.3,0,0
2025-07-21,Kitzbühel,Austria,762,5,5.9,0,0
2025-07-21,Salzburg,Austria,424,3,20.4,6.4,0
2025-07-21,Bad Gastein,Austria,1002,6,10.4,0,0
2025-07-21,Zermatt,Switzerland,1620,6,14.9,0,18
2025-07-21,St. Moritz,Switzerland,1856,7,14.9,5,12
2025-07-21,Verbier,Switzerland,1500,5,16.9,0,0
2025-07-21,Davos,Switzerland,1560,7,12.3,6.8,17
2025-07-21,Interlaken,Switzerland,568,5,11.9,0,0
2025-07-20,Garmisch-Partenkirchen,Germany,750,4,19.5,16.9,0
2025-07-20,Oberstdorf,Germany,813,6,19.5,0,0
2025-07-20,Berchtesgaden,Germany,518,6,24.7,24,0
2025-07-20,Feldberg,Germany,1493,5,7.4,0.5,0
2025-07-20,Innsbruck,Austria,574,5,19.9,0,0
2025-07-20,St. Anton am Arlberg,Austria,1304,3,12.7,13.3,0
2025-07-20,Kitzbühel,Austria,762,6,9.1,12.3,0
2025-07-20,Salzburg,Austria,424,3,16.3,0,0
2025-07-20,Bad Gastein,Austria,1002,4,5.8,0,0
2025-07-20,Zermatt,Switzerland,1620,7,15.2,0,8
2025-07-20,St. Moritz,Switzerland,1856,5,10.6,0,18
2025-07-20,Verbier,Switzerland,1500,7,8.7,0,0
2025-07-20,Davos,Switzerland,1560,4,15.2,15.3,4
2025-07-20,Interlaken,Switzerland,568,3,15.7,0,0
2025-07-19,Garmisch-Partenkirchen,Germany,750,3,20.8,0,0
2025-07-19,Oberstdorf,Germany,813,5,16.5,0,0
2025-07-19,Berchtesgaden,Germany,518,3,21.7,21.9,0
2025-07-19,Feldberg,Germany,1493,6,19.2,23,0
2025-07-19,Innsbruck,Austria,574,3,16.4,10.5,0
2025-07-19,St. Anton am Arlberg,Austria,1304,4,18.9,0,0
2025-07-19,Kitzbühel,Austria,762,5,13.1,0,0
2025-07-19,Salzburg,Austria,424,3,17.6,0,0
2025-07-19,Bad Gastein,Austria,1002,3,26.6,0,0
2025-07-19,Zermatt,Switzerland,1620,4,7.4,0,14
2025-07-19,St. Moritz,Switzerland,1856,6,7.8,0,14
2025-07-19,Verbier,Switzerland,1500,5,13.9,18.8,0
2025-07-19,Davos,Switzerland,1560,6,13.8,0,16
2025-07-19,Interlaken,Switzerland,568,5,13.5,0,0
2025-07-18,Garmisch-Partenkirchen,Germany,750,4,17.8,0,0
2025-07-18,Oberstdorf,Germany,813,4,14.1,0,0
2025-07-18,Berchtesgaden,Germany,518,4,17.1,1.3,0
2025-07-18,Feldberg,Germany,1493,7,14,0,0
2025-07-18,Innsbruck,Austria,574,4,16.3,0,0
2025-07-18,St. Anton am Arlberg,Austria,1304,6,11.5,0,0
2025-07-18,Kitzbühel,Austria,762,5,28,0,0
2025-07-18,Salzburg,Austria,424,4,11.2,0,0
2025-07-18,Bad Gastein,Austria,1002,5,17.3,0,0
2025-07-18,Zermatt,Switzerland,1620,7,11.2,0,17
2025-07-18,St. Moritz,Switzerland,1856,7,14.5,0,14
