Region,Country,Year,Month,Day,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Daily Snow Depth (cm),Monthly Snow Depth (cm),Mean Snow Depth (cm),Max Snow Depth (cm),Days where AVG Temp < 0C
Andermatt,Switzerland,2014,4,,,,,,,26,17.5666666666667,66,17
Andermatt,Switzerland,2014,5,,,,,,,19,0.741935483870968,15,4
Andermatt,Switzerland,2014,10,,,,,,,32,2.2258064516129,30,6
Andermatt,Switzerland,2014,11,,,,,,,94,12.6333333333333,65,20
Andermatt,Switzerland,2014,12,,,,,,,68,5.32258064516129,30,18
Andermatt,Switzerland,2015,1,,,,,,,121,33.6774193548387,68,31
Andermatt,Switzerland,2015,2,,,,,,,82,73.5714285714286,92,28
Andermatt,Switzerland,2015,3,,,,,,,52,68.9354838709678,90,31
Andermatt,Switzerland,2015,4,,,,,,,63,30.7666666666667,92,21
Andermatt,Switzerland,2015,5,,,,,,,27,1.25806451612903,22,4
Andermatt,Switzerland,2015,10,,,,,,,4,0.161290322580645,3,3
Andermatt,Switzerland,2015,11,,,,,,,60,8.06666666666667,33,10
Andermatt,Switzerland,2015,12,,,,,,,2,20.8387096774194,26,31
Andermatt,Switzerland,2016,1,,,,,,,85,44.0967741935484,58,31
Andermatt,Switzerland,2016,2,,,,,,,120,82.8275862068966,104,29
Andermatt,Switzerland,2016,3,,,,,,,89,104.903225806452,142,31
Andermatt,Switzerland,2016,4,,,,,,,72,19.0333333333333,63,21
Andermatt,Switzerland,2016,5,,,,,,,13,0.774193548387097,10,4
Andermatt,Switzerland,2016,10,,,,,,,0,0.0,0,0
Andermatt,Switzerland,2016,11,,,,,,,68,9.9,44,16
Andermatt,Switzerland,2016,12,,,,,,,3,0.161290322580645,2,3
Andermatt,Switzerland,2017,1,,,,,,,128,38.5483870967742,69,29
Andermatt,Switzerland,2017,2,,,,,,,51,46.6071428571429,59,28
Andermatt,Switzerland,2017,3,,,,,,,145,64.3870967741936,100,31
Andermatt,Switzerland,2017,4,,,,,,,62,8.16666666666667,41,16
Andermatt,Switzerland,2017,5,,,,,,,18,1.35483870967742,20,5
Andermatt,Switzerland,2017,10,,,,,,,9,0.419354838709677,6,3
Andermatt,Switzerland,2017,11,,,,,,,93,20.2,37,25
Andermatt,Switzerland,2017,12,,,,,,,169,66.4193548387097,110,31
Andermatt,Switzerland,2018,1,,,,,,,183,112.322580645161,178,31
Andermatt,Switzerland,2018,2,,,,,,,56,139.285714285714,156,28
Andermatt,Switzerland,2018,3,,,,,,,139,134.451612903226,168,31
Andermatt,Switzerland,2018,4,,,,,,,28,78.5666666666667,180,26
Andermatt,Switzerland,2018,5,,,,,,,0,0.0,0,0
Andermatt,Switzerland,2018,10,,,,,,,45,2.83870967741936,43,4
Andermatt,Switzerland,2018,11,,,,,,,13,1.5,9,12
Andermatt,Switzerland,2018,12,,,,,,,91,25.3870967741936,45,28
Andermatt,Switzerland,2019,1,,,,,,,201,92.6451612903226,138,31
Andermatt,Switzerland,2019,2,,,,,,,53,113.5,130,28
Andermatt,Switzerland,2019,3,,,,,,,98,108.032258064516,148,31
Andermatt,Switzerland,2019,4,,,,,,,162,82.9666666666667,175,30
Andermatt,Switzerland,2019,5,,,,,,,6,3.06451612903226,28,7
Arolla,Switzerland,2000,1,,,,,,,34,50.0,77,31
Arolla,Switzerland,2000,2,,,,,,,60,71.1379310344828,85,29
Arolla,Switzerland,2000,3,,,,,,,65,68.1290322580645,83,31
Arolla,Switzerland,2000,4,,,,,,,36,37.0666666666667,68,27
Arolla,Switzerland,2000,5,,,,,,,0,0.0,0,0
Arolla,Switzerland,2003,2,,,,,,,69,102.964285714286,140,28
Arolla,Switzerland,2003,3,,,,,,,8,71.1612903225807,91,31
Arolla,Switzerland,2003,4,,,,,,,14,17.2333333333333,49,21
Arolla,Switzerland,2003,11,,,,,,,62,4.96666666666667,42,8
Arolla,Switzerland,2003,12,,,,,,,50,16.2258064516129,34,31
Arolla,Switzerland,2004,1,,,,,,,158,60.7741935483871,98,31
Arolla,Switzerland,2004,2,,,,,,,30,71.448275862069,85,29
Arolla,Switzerland,2004,3,,,,,,,41,62.2903225806452,86,31
Arolla,Switzerland,2004,4,,,,,,,49,26.3,50,24
Arolla,Switzerland,2004,10,,,,,,,11,0.354838709677419,5,4
Arolla,Switzerland,2004,11,,,,,,,28,4.0,12,18
Arolla,Switzerland,2004,12,,,,,,,84,22.5483870967742,52,31
Arolla,Switzerland,2005,1,,,,,,,85,48.8387096774194,84,31
Arolla,Switzerland,2005,2,,,,,,,45,71.8571428571429,80,28
Arolla,Switzerland,2005,3,,,,,,,19,50.4838709677419,73,31
Arolla,Switzerland,2005,4,,,,,,,92,9.4,28,22
Arolla,Switzerland,2005,5,,,,,,,0,0.0,0,0
Arolla,Switzerland,2005,10,,,,,,,15,0.483870967741936,10,2
Arolla,Switzerland,2005,11,,,,,,,7,1.26666666666667,8,5
Arolla,Switzerland,2005,12,,,,,,,80,27.258064516129,55,31
Arolla,Switzerland,2006,1,,,,,,,34,45.6774193548387,60,31
Arolla,Switzerland,2006,2,,,,,,,62,28.7857142857143,49,28
Arolla,Switzerland,2006,3,,,,,,,121,56.7096774193549,78,31
Arolla,Switzerland,2006,4,,,,,,,60,32.9333333333333,65,23
Arolla,Switzerland,2006,5,,,,,,,50,1.61290322580645,20,4
Arolla,Switzerland,2006,10,,,,,,,0,0.0,0,0
Arolla,Switzerland,2006,11,,,,,,,14,1.33333333333333,12,5
Arolla,Switzerland,2006,12,,,,,,,64,20.5161290322581,59,25
Arolla,Switzerland,2007,1,,,,,,,92,46.6451612903226,67,31
Arolla,Switzerland,2007,2,,,,,,,57,53.5,77,28
Arolla,Switzerland,2007,3,,,,,,,62,67.8709677419355,87,31
Arolla,Switzerland,2007,4,,,,,,,4,14.2333333333333,54,12
Arolla,Switzerland,2007,10,,,,,,,0,0.0,0,0
Arolla,Switzerland,2007,11,,,,,,,65,11.5666666666667,37,22
Arolla,Switzerland,2007,12,,,,,,,92,40.6129032258065,66,31
Arolla,Switzerland,2008,1,,,,,,,95,49.3548387096774,74,31
Arolla,Switzerland,2008,2,,,,,,,32,45.9310344827586,58,29
Arolla,Switzerland,2008,3,,,,,,,118,50.258064516129,82,31
Arolla,Switzerland,2008,4,,,,,,,75,42.5,67,30
Arolla,Switzerland,2008,5,,,,,,,5,0.161290322580645,5,1
Arolla,Switzerland,2008,11,,,,,,,80,29.8,58,30
Arolla,Switzerland,2008,12,,,,,,,95,54.258064516129,68,31
Arolla,Switzerland,2009,1,,,,,,,70,59.3870967741936,88,31
Arolla,Switzerland,2009,2,,,,,,,94,84.8571428571429,107,28
Arolla,Switzerland,2009,3,,,,,,,134,102.516129032258,137,31
Arolla,Switzerland,2009,4,,,,,,,102,39.6,92,24
Arolla,Switzerland,2009,5,,,,,,,0,4.58064516129032,51,6
Arolla,Switzerland,2009,11,,,,,,,63,8.66666666666667,19,23
Arolla,Switzerland,2009,12,,,,,,,131,42.3870967741936,56,31
Arolla,Switzerland,2010,1,,,,,,,55,57.8387096774194,78,31
Arolla,Switzerland,2010,2,,,,,,,49,76.5,83,28
Arolla,Switzerland,2010,3,,,,,,,61,66.2258064516129,83,31
Arolla,Switzerland,2010,4,,,,,,,30,33.2333333333333,69,25
Arolla,Switzerland,2010,5,,,,,,,26,0.870967741935484,13,4
Arolla,Switzerland,2010,10,,,,,,,20,0.967741935483871,18,4
Arolla,Switzerland,2010,11,,,,,,,63,11.7333333333333,26,22
Arolla,Switzerland,2010,12,,,,,,,79,35.3225806451613,56,31
Arolla,Switzerland,2011,1,,,,,,,11,43.3225806451613,47,31
Arolla,Switzerland,2011,2,,,,,,,36,40.25,58,28
Arolla,Switzerland,2011,3,,,,,,,30,36.8709677419355,56,31
Arolla,Switzerland,2011,4,,,,,,,5,1.03333333333333,10,5
Arolla,Switzerland,2011,5,,,,,,,3,0.0967741935483871,3,1
Arolla,Switzerland,2011,11,,,,,,,12,0.5,10,2
Arolla,Switzerland,2011,12,,,,,,,191,52.741935483871,95,28
Arolla,Switzerland,2012,1,,,,,,,125,118.0,129,31
Arolla,Switzerland,2012,2,,,,,,,15,110.862068965517,125,29
Arolla,Switzerland,2012,3,,,,,,,29,71.0,93,31
Arolla,Switzerland,2012,4,,,,,,,55,12.7666666666667,28,26
Arolla,Switzerland,2012,10,,,,,,,41,3.06451612903226,26,6
Arolla,Switzerland,2012,11,,,,,,,66,13.0333333333333,36,30
Arolla,Switzerland,2012,12,,,,,,,180,79.5161290322581,104,31
Arolla,Switzerland,2013,1,,,,,,,64,97.3548387096774,111,31
Arolla,Switzerland,2013,2,,,,,,,81,137.642857142857,149,28
Arolla,Switzerland,2013,3,,,,,,,33,116.58064516129,130,31
Arolla,Switzerland,2013,4,,,,,,,53,77.7666666666667,115,30
Arolla,Switzerland,2013,5,,,,,,,41,1.96774193548387,21,4
Arolla,Switzerland,2013,11,,,,,,,92,20.0666666666667,39,26
Arolla,Switzerland,2013,12,,,,,,,64,35.1935483870968,58,31
Arolla,Switzerland,2014,1,,,,,,,92,64.2258064516129,80,31
Arolla,Switzerland,2014,2,,,,,,,140,92.2142857142857,120,28
Arolla,Switzerland,2014,3,,,,,,,58,90.6451612903226,134,31
Arolla,Switzerland,2014,4,,,,,,,48,15.5333333333333,48,19
Arolla,Switzerland,2014,10,,,,,,,13,0.580645161290323,13,2
Arolla,Switzerland,2014,11,,,,,,,54,13.3666666666667,35,25
Arolla,Switzerland,2014,12,,,,,,,57,12.8064516129032,45,18
Arolla,Switzerland,2015,1,,,,,,,74,44.2903225806452,79,31
Arolla,Switzerland,2015,2,,,,,,,48,70.2857142857143,89,28
Arolla,Switzerland,2015,3,,,,,,,76,65.4516129032258,93,31
Arolla,Switzerland,2015,4,,,,,,,29,33.0,81,22
Arolla,Switzerland,2015,10,,,,,,,15,0.967741935483871,15,3
Arolla,Switzerland,2015,11,,,,,,,55,10.8333333333333,44,10
Arolla,Switzerland,2015,12,,,,,,,6,20.5483870967742,30,31
Arolla,Switzerland,2016,1,,,,,,,120,63.9032258064516,98,31
Arolla,Switzerland,2016,2,,,,,,,147,106.206896551724,123,29
Arolla,Switzerland,2016,3,,,,,,,36,104.290322580645,125,31
Arolla,Switzerland,2016,4,,,,,,,31,18.8333333333333,68,17
Arolla,Switzerland,2016,5,,,,,,,62,2.64516129032258,20,7
Arolla,Switzerland,2016,10,,,,,,,6,0.225806451612903,3,3
Arolla,Switzerland,2016,11,,,,,,,96,19.8,69,18
Arolla,Switzerland,2016,12,,,,,,,2,0.0645161290322581,1,2
Arolla,Switzerland,2017,1,,,,,,,53,17.1612903225806,42,28
Arolla,Switzerland,2017,2,,,,,,,45,31.1785714285714,49,28
Arolla,Switzerland,2017,3,,,,,,,62,29.0322580645161,65,30
Arolla,Switzerland,2017,4,,,,,,,38,2.13333333333333,23,7
Arolla,Switzerland,2017,5,,,,,,,22,1.51612903225806,19,6
Arolla,Switzerland,2017,10,,,,,,,4,0.129032258064516,4,1
Arolla,Switzerland,2017,11,,,,,,,64,19.2333333333333,34,25
Arolla,Switzerland,2017,12,,,,,,,119,54.0967741935484,86,31
Arolla,Switzerland,2018,1,,,,,,,223,137.322580645161,195,31
Arolla,Switzerland,2018,2,,,,,,,46,159.785714285714,174,28
Arolla,Switzerland,2018,3,,,,,,,78,164.709677419355,175,31
Arolla,Switzerland,2018,4,,,,,,,13,112.733333333333,174,30
Arolla,Switzerland,2018,5,,,,,,,12,1.35483870967742,17,5
Arolla,Switzerland,2018,10,,,,,,,37,2.32258064516129,24,4
Arolla,Switzerland,2018,11,,,,,,,28,4.83333333333333,26,14
Arolla,Switzerland,2018,12,,,,,,,99,37.5483870967742,60,31
Arolla,Switzerland,2019,1,,,,,,,79,72.8709677419355,100,31
Arolla,Switzerland,2019,2,,,,,,,35,85.4285714285714,102,28
Arolla,Switzerland,2019,3,,,,,,,76,71.4516129032258,115,31
Arolla,Switzerland,2019,4,,,,,,,80,26.8,75,24
Arolla,Switzerland,2019,5,,,,,,,6,0.32258064516129,4,5
Arosa,Switzerland,2000,1,,,,,,,99,89.8387096774194,121,31
Arosa,Switzerland,2000,2,,,,,,,136,125.344827586207,162,29
Arosa,Switzerland,2000,3,,,,,,,158,140.741935483871,172,31
Arosa,Switzerland,2000,4,,,,,,,72,120.833333333333,145,30
Arosa,Switzerland,2000,5,,,,,,,14,7.70967741935484,55,10
Arosa,Switzerland,2000,10,,,,,,,10,0.354838709677419,5,4
Arosa,Switzerland,2000,11,,,,,,,204,44.2666666666667,72,30
Arosa,Switzerland,2000,12,,,,,,,49,47.4838709677419,65,31
Arosa,Switzerland,2001,1,,,,,,,140,81.1290322580645,113,31
Arosa,Switzerland,2001,2,,,,,,,131,102.678571428571,155,28
Arosa,Switzerland,2001,3,,,,,,,112,99.4193548387097,124,31
Arosa,Switzerland,2001,4,,,,,,,165,97.3,130,30
Arosa,Switzerland,2001,5,,,,,,,0,11.8709677419355,71,10
Arosa,Switzerland,2001,10,,,,,,,0,0.0,0,0
Arosa,Switzerland,2001,11,,,,,,,110,14.4666666666667,47,24
Arosa,Switzerland,2001,12,,,,,,,66,35.3870967741936,58,31
Arosa,Switzerland,2002,1,,,,,,,8,45.4516129032258,57,31
Arosa,Switzerland,2002,2,,,,,,,93,56.3214285714286,79,28
Arosa,Switzerland,2002,3,,,,,,,94,64.258064516129,91,31
Arosa,Switzerland,2002,4,,,,,,,43,27.5333333333333,52,26
Arosa,Switzerland,2002,5,,,,,,,45,2.0,15,6
Arosa,Switzerland,2002,10,,,,,,,33,2.64516129032258,23,8
Arosa,Switzerland,2002,11,,,,,,,119,15.4333333333333,32,27
Arosa,Switzerland,2002,12,,,,,,,65,32.7741935483871,52,31
Arosa,Switzerland,2003,1,,,,,,,120,59.0322580645161,99,31
Arosa,Switzerland,2003,2,,,,,,,83,95.7142857142857,122,28
Arosa,Switzerland,2003,3,,,,,,,21,66.9032258064516,87,31
Arosa,Switzerland,2003,4,,,,,,,55,26.1666666666667,59,21
Arosa,Switzerland,2003,5,,,,,,,20,0.645161290322581,6,6
Arosa,Switzerland,2003,10,,,,,,,92,10.0967741935484,32,18
Arosa,Switzerland,2003,11,,,,,,,68,12.5666666666667,37,25
Arosa,Switzerland,2003,12,,,,,,,124,27.1935483870968,65,31
Arosa,Switzerland,2004,1,,,,,,,212,88.6451612903226,133,31
Arosa,Switzerland,2004,2,,,,,,,119,111.068965517241,138,29
Arosa,Switzerland,2004,3,,,,,,,89,104.161290322581,125,31
Arosa,Switzerland,2004,4,,,,,,,51,62.8,83,30
Arosa,Switzerland,2004,5,,,,,,,25,2.38709677419355,18,8
Arosa,Switzerland,2004,10,,,,,,,21,1.64516129032258,20,5
Arosa,Switzerland,2004,11,,,,,,,47,8.36666666666667,22,23
Arosa,Switzerland,2004,12,,,,,,,78,26.4516129032258,60,31
Arosa,Switzerland,2005,1,,,,,,,96,59.741935483871,104,31
Arosa,Switzerland,2005,2,,,,,,,153,105.071428571429,120,28
Arosa,Switzerland,2005,3,,,,,,,53,87.9032258064516,124,31
Arosa,Switzerland,2005,4,,,,,,,77,19.2,47,26
Arosa,Switzerland,2005,5,,,,,,,6,0.193548387096774,5,2
Arosa,Switzerland,2005,10,,,,,,,26,1.45161290322581,25,3
Arosa,Switzerland,2005,11,,,,,,,44,6.76666666666667,23,14
Arosa,Switzerland,2005,12,,,,,,,159,49.7096774193549,96,31
Arosa,Switzerland,2006,1,,,,,,,96,77.2903225806452,103,31
Arosa,Switzerland,2006,2,,,,,,,92,90.25,110,28
Arosa,Switzerland,2006,3,,,,,,,96,98.0322580645161,122,31
Arosa,Switzerland,2006,4,,,,,,,84,45.4333333333333,81,27
Arosa,Switzerland,2006,5,,,,,,,5,0.161290322580645,4,2
Arosa,Switzerland,2006,10,,,,,,,0,0.0,0,0
Arosa,Switzerland,2006,11,,,,,,,50,4.1,18,17
Arosa,Switzerland,2006,12,,,,,,,66,18.6774193548387,38,25
Arosa,Switzerland,2007,1,,,,,,,99,39.5161290322581,54,31
Arosa,Switzerland,2007,2,,,,,,,61,46.2142857142857,65,28
Arosa,Switzerland,2007,3,,,,,,,80,52.5161290322581,62,31
Arosa,Switzerland,2007,4,,,,,,,6,9.0,40,10
Arosa,Switzerland,2007,5,,,,,,,20,0.903225806451613,16,2
Arosa,Switzerland,2007,10,,,,,,,13,0.870967741935484,6,6
Arosa,Switzerland,2007,11,,,,,,,155,39.3333333333333,82,24
Arosa,Switzerland,2007,12,,,,,,,99,60.5806451612903,82,31
Arosa,Switzerland,2008,1,,,,,,,74,76.6451612903226,97,31
Arosa,Switzerland,2008,2,,,,,,,42,86.8275862068966,106,29
Arosa,Switzerland,2008,3,,,,,,,138,84.6129032258065,112,31
Arosa,Switzerland,2008,4,,,,,,,198,111.3,150,30
Arosa,Switzerland,2008,5,,,,,,,22,19.1290322580645,101,12
Arosa,Switzerland,2008,10,,,,,,,43,2.80645161290323,18,7
Arosa,Switzerland,2008,11,,,,,,,102,24.3666666666667,74,22
Arosa,Switzerland,2008,12,,,,,,,129,75.6129032258065,102,31
Arosa,Switzerland,2009,1,,,,,,,81,93.4516129032258,121,31
Arosa,Switzerland,2009,2,,,,,,,169,126.714285714286,164,28
Arosa,Switzerland,2009,3,,,,,,,154,148.709677419355,174,31
Arosa,Switzerland,2009,4,,,,,,,49,73.2,141,30
Arosa,Switzerland,2009,5,,,,,,,0,2.58064516129032,29,5
Arosa,Switzerland,2009,10,,,,,,,67,10.9354838709677,46,14
Arosa,Switzerland,2009,11,,,,,,,55,9.36666666666667,26,18
Arosa,Switzerland,2009,12,,,,,,,180,61.0967741935484,77,31
Arosa,Switzerland,2010,1,,,,,,,66,70.4838709677419,93,31
Arosa,Switzerland,2010,2,,,,,,,77,91.6071428571429,108,28
Arosa,Switzerland,2010,3,,,,,,,79,87.3870967741936,106,31
Arosa,Switzerland,2010,4,,,,,,,59,45.2666666666667,89,27
Arosa,Switzerland,2010,5,,,,,,,53,2.16129032258065,27,11
Arosa,Switzerland,2010,10,,,,,,,72,10.3870967741935,45,15
Arosa,Switzerland,2010,11,,,,,,,149,25.0,54,26
Arosa,Switzerland,2010,12,,,,,,,114,53.7096774193548,74,31
Arosa,Switzerland,2011,1,,,,,,,44,48.5161290322581,59,31
Arosa,Switzerland,2011,2,,,,,,,53,51.75,74,28
Arosa,Switzerland,2011,3,,,,,,,22,52.5483870967742,73,31
Arosa,Switzerland,2011,4,,,,,,,10,1.8,20,5
Arosa,Switzerland,2011,5,,,,,,,19,0.645161290322581,9,3
Arosa,Switzerland,2011,10,,,,,,,71,5.32258064516129,53,13
Arosa,Switzerland,2011,11,,,,,,,0,0.0,0,0
Arosa,Switzerland,2011,12,,,,,,,228,39.1935483870968,98,26
Arosa,Switzerland,2012,1,,,,,,,275,139.387096774194,173,31
Arosa,Switzerland,2012,2,,,,,,,72,142.344827586207,160,29
Arosa,Switzerland,2012,3,,,,,,,72,110.58064516129,131,31
Arosa,Switzerland,2012,4,,,,,,,88,66.1666666666667,80,30
Arosa,Switzerland,2012,5,,,,,,,34,2.45161290322581,27,4
Arosa,Switzerland,2012,10,,,,,,,70,4.80645161290323,37,7
Arosa,Switzerland,2012,11,,,,,,,43,4.9,26,16
Arosa,Switzerland,2012,12,,,,,,,165,45.3548387096774,65,31
Arosa,Switzerland,2013,1,,,,,,,83,61.9032258064516,75,31
Arosa,Switzerland,2013,2,,,,,,,131,95.9285714285714,107,28
Arosa,Switzerland,2013,3,,,,,,,63,83.483870967742,100,31
Arosa,Switzerland,2013,4,,,,,,,54,50.6666666666667,90,26
Arosa,Switzerland,2013,5,,,,,,,46,2.03225806451613,16,8
Arosa,Switzerland,2013,10,,,,,,,63,6.83870967741936,47,11
Arosa,Switzerland,2013,11,,,,,,,113,23.3,40,27
Arosa,Switzerland,2013,12,,,,,,,75,36.8709677419355,78,31
Arosa,Switzerland,2014,1,,,,,,,116,77.3225806451613,97,31
Arosa,Switzerland,2014,2,,,,,,,137,109.464285714286,134,28
Arosa,Switzerland,2014,3,,,,,,,87,100.41935483871,130,31
Arosa,Switzerland,2014,4,,,,,,,33,25.9333333333333,72,23
Arosa,Switzerland,2014,5,,,,,,,35,1.2258064516129,13,6
Arosa,Switzerland,2014,10,,,,,,,54,6.58064516129032,45,10
Arosa,Switzerland,2014,11,,,,,,,71,6.86666666666667,43,19
Arosa,Switzerland,2014,12,,,,,,,93,7.70967741935484,43,26
Arosa,Switzerland,2015,1,,,,,,,136,47.6129032258065,82,31
Arosa,Switzerland,2015,2,,,,,,,69,69.7142857142857,90,28
Arosa,Switzerland,2015,3,,,,,,,88,75.8387096774194,107,31
Arosa,Switzerland,2015,4,,,,,,,73,41.3,95,24
Arosa,Switzerland,2015,5,,,,,,,26,1.70967741935484,19,6
Arosa,Switzerland,2015,10,,,,,,,44,3.90322580645161,20,12
Arosa,Switzerland,2015,11,,,,,,,34,4.7,22,10
Arosa,Switzerland,2015,12,,,,,,,5,7.45161290322581,12,31
Arosa,Switzerland,2016,1,,,,,,,137,38.1935483870968,65,31
Arosa,Switzerland,2016,2,,,,,,,138,76.2413793103448,88,29
Arosa,Switzerland,2016,3,,,,,,,125,97.3548387096774,128,31
Arosa,Switzerland,2016,4,,,,,,,101,26.1666666666667,71,24
Arosa,Switzerland,2016,5,,,,,,,31,1.25806451612903,15,7
Arosa,Switzerland,2016,6,,,,,,,6,0.2,6,1
Arosa,Switzerland,2016,7,,,,,,,2,0.0645161290322581,2,1
Arosa,Switzerland,2016,8,,,,,,,0,0.0,0,0
Arosa,Switzerland,2016,9,,,,,,,0,0.0,0,0
Arosa,Switzerland,2016,10,,,,,,,4,0.129032258064516,3,2
Arosa,Switzerland,2016,11,,,,,,,77,9.7,38,22
Arosa,Switzerland,2016,12,,,,,,,10,0.903225806451613,6,7
Arosa,Switzerland,2017,1,,,,,,,114,32.0645161290323,49,29
Arosa,Switzerland,2017,2,,,,,,,82,59.4285714285714,70,28
Arosa,Switzerland,2017,3,,,,,,,113,70.3870967741936,100,31
Arosa,Switzerland,2017,4,,,,,,,95,13.3333333333333,36,25
Arosa,Switzerland,2017,5,,,,,,,31,1.54838709677419,21,4
Arosa,Switzerland,2017,6,,,,,,,0,0.0,0,0
Arosa,Switzerland,2017,7,,,,,,,0,0.0,0,0
Arosa,Switzerland,2017,8,,,,,,,0,0.0,0,0
Arosa,Switzerland,2017,9,,,,,,,19,0.666666666666667,6,6
Arosa,Switzerland,2017,10,,,,,,,19,1.03225806451613,16,5
Arosa,Switzerland,2017,11,,,,,,,112,19.6333333333333,40,25
Arosa,Switzerland,2017,12,,,,,,,178,57.4193548387097,85,31
Arosa,Switzerland,2018,1,,,,,,,286,118.258064516129,179,31
Arosa,Switzerland,2018,2,,,,,,,67,132.5,150,28
Arosa,Switzerland,2018,3,,,,,,,157,134.290322580645,156,31
Arosa,Switzerland,2018,4,,,,,,,32,90.8,161,30
Arosa,Switzerland,2018,5,,,,,,,3,0.709677419354839,10,4
Arosa,Switzerland,2018,10,,,,,,,80,5.2258064516129,72,6
Arosa,Switzerland,2018,11,,,,,,,18,4.56666666666667,18,15
Arosa,Switzerland,2018,12,,,,,,,190,44.9354838709677,80,31
Arosa,Switzerland,2019,1,,,,,,,319,137.225806451613,205,31
Arosa,Switzerland,2019,2,,,,,,,110,150.857142857143,177,28
Arosa,Switzerland,2019,3,,,,,,,167,146.838709677419,187,31
Arosa,Switzerland,2019,4,,,,,,,101,120.4,159,30
Arosa,Switzerland,2019,5,,,,,,,79,75.6129032258065,105,31
Bellinzona,Switzerland,2000,1,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2000,2,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2000,3,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2000,4,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2000,5,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2000,10,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2000,11,,,,,,,2,0.0666666666666667,2,1
Bellinzona,Switzerland,2000,12,,,,,,,11,0.903225806451613,10,4
Bellinzona,Switzerland,2001,1,,,,,,,14,1.2258064516129,9,8
Bellinzona,Switzerland,2001,2,,,,,,,13,0.464285714285714,12,2
Bellinzona,Switzerland,2001,3,,,,,,,0,0.258064516129032,5,2
Bellinzona,Switzerland,2001,4,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2001,5,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2001,10,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2001,11,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2001,12,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2002,1,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2002,2,,,,,,,9,0.571428571428571,9,2
Bellinzona,Switzerland,2002,3,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2002,4,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2002,5,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2002,10,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2002,11,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2002,12,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2003,1,,,,,,,18,1.06451612903226,12,4
Bellinzona,Switzerland,2003,2,,,,,,,4,0.392857142857143,4,4
Bellinzona,Switzerland,2003,3,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2003,4,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2003,5,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2003,10,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2003,11,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2003,12,,,,,,,16,1.2258064516129,16,3
Bellinzona,Switzerland,2004,1,,,,,,,3,2.61290322580645,10,14
Bellinzona,Switzerland,2004,2,,,,,,,13,0.862068965517241,10,4
Bellinzona,Switzerland,2004,3,,,,,,,5,0.161290322580645,5,1
Bellinzona,Switzerland,2004,4,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2004,5,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2004,10,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2004,11,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2004,12,,,,,,,14,1.67741935483871,12,7
Bellinzona,Switzerland,2005,1,,,,,,,0,0.129032258064516,2,3
Bellinzona,Switzerland,2005,2,,,,,,,2,0.0714285714285714,2,1
Bellinzona,Switzerland,2005,3,,,,,,,2,0.0645161290322581,2,1
Bellinzona,Switzerland,2005,4,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2005,5,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2005,10,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2005,11,,,,,,,7,0.433333333333333,5,5
Bellinzona,Switzerland,2005,12,,,,,,,0,1.93548387096774,8,16
Bellinzona,Switzerland,2006,1,,,,,,,59,4.32258064516129,59,5
Bellinzona,Switzerland,2006,2,,,,,,,33,6.25,20,21
Bellinzona,Switzerland,2006,3,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2006,4,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2006,5,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2006,6,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2006,10,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2006,11,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2006,12,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2007,1,,,,,,,0,0.0,0,0
Bellinzona,Switzerland,2007,2,,,,,,,0,0.0,0,0
